year,week,url
2024,50,https://drive.google.com/file/d/1WL87VTQwhGyTmpCGGi3XanbcO4Ltj5cb/view?usp=sharing
2024,51,https://drive.google.com/file/d/1nLk5mRjguqOvbz__-6rFWBg7H0HvmRau/view?usp=sharing
2024,52,https://drive.google.com/file/d/1KSBt394Clc-njJck9l-MsxsO8wiZEP0_/view?usp=sharing
2025,1,https://drive.google.com/file/d/1S-Nw1WSp_GngcPFZt354ebS8VPBD-DI9/view?usp=sharing
2025,2,https://drive.google.com/file/d/1NTa_RiSHFz2tgglo1MO2Uzlxz3-sMZRY/view?usp=sharing
2025,3,https://drive.google.com/file/d/1sm_Cbbu10StWvDdyxYQ9pCCapLApoBf2/view?usp=sharing
2025,4,https://drive.google.com/file/d/1PS4CQgeY7LhJzzsdmAsAZmtFVV5nlSqn/view?usp=sharing
2025,5,https://drive.google.com/file/d/19MJ_El2lAqjKWs1pw4mDOo7-toNAWOP9/view?usp=sharing
2025,6,https://drive.google.com/file/d/1rB7lRuFPJehunDAEi4fCK0g6gFBAbj11/view?usp=sharing
2025,7,https://drive.google.com/file/d/1WuXv-B_RFfcga4aW517mzPQvaVt8usZ9/view?usp=sharing
2025,8,https://drive.google.com/file/d/1Dn7BmPtXMj23YbosQJDEmh_9V_unjAfb/view?usp=sharing
2025,9,https://drive.google.com/file/d/1Ouw_woI_VEoLfqpB3ohZZienm6bzDTP4/view?usp=sharing
2025,10,https://drive.google.com/file/d/1SlbSsNJcNn8e98GAkw_ZV8RCie5LAMvk/view?usp=drive_link
2025,11,https://drive.google.com/file/d/14pv1Xhz_gN3Z2i-DoeXyMEoyTh-djy9D/view?usp=drive_link
2025,12,https://drive.google.com/file/d/1EfzGMXjKtgCTqPaEwE5SG9gjoFbxVN0k/view?usp=sharing
2025,13,https://drive.google.com/file/d/17KUukYNBjx8JXYRyFWFe9ENe2JFCnPTi/view?usp=sharing
2025,14,https://idsp.mohfw.gov.in/WriteReadData/l892s/19859808031748855005.pdf
2025,15,https://idsp.mohfw.gov.in/WriteReadData/l892s/73169914541749106418.pdf
2025,16,https://idsp.mohfw.gov.in/WriteReadData/l892s/16111524191749201952.pdf
2025,17,https://idsp.mohfw.gov.in/WriteReadData/l892s/83738128151750661230.pdf
2025,18,https://idsp.mohfw.gov.in/WriteReadData/l892s/49519545601751257248.pdf
2025,19,https://idsp.mohfw.gov.in/WriteReadData/l892s/75788759701752062509.pdf
2025,20,https://idsp.mohfw.gov.in/WriteReadData/l892s/46878165591752552468.pdf
2025,21,https://idsp.mohfw.gov.in/WriteReadData/l892s/63892529841752814846.pdf
2025,22,https://idsp.mohfw.gov.in/WriteReadData/l892s/63053630001754370208.pdf
2025,23,https://idsp.mohfw.gov.in/WriteReadData/l892s/97741154541754032704.pdf
2025,24,https://idsp.mohfw.gov.in/WriteReadData/l892s/40497724221754048530.pdf
2025,25,https://idsp.mohfw.gov.in/WriteReadData/l892s/32429740761754893177.pdf
2025,26,https://idsp.mohfw.gov.in/WriteReadData/l892s/34745966901755506823.pdf
2025,27,https://idsp.mohfw.gov.in/WriteReadData/l892s/5346251801755842541.pdf
2025,28,https://idsp.mohfw.gov.in/WriteReadData/l892s/102422351756882459.pdf
2025,29,https://idsp.mohfw.gov.in/WriteReadData/l892s/59365499701757416180.pdf
2025,30,https://idsp.mohfw.gov.in/WriteReadData/l892s/2471833701757912313.pdf
2025,31,https://idsp.mohfw.gov.in/WriteReadData/l892s/37618885271758008500.pdf
2025,32,https://idsp.mohfw.gov.in/WriteReadData/l892s/24391234031758598649.pdf
2025,33,https://idsp.mohfw.gov.in/WriteReadData/l892s/59012980081759128805.pdf
2025,34,https://idsp.mohfw.gov.in/WriteReadData/l892s/73327934151759730706.pdf
2025,35,https://idsp.mohfw.gov.in/WriteReadData/l892s/46133455371760349558.pdf
2025,36,https://idsp.mohfw.gov.in/WriteReadData/l892s/55664559961761716220.pdf
2025,37,https://idsp.mohfw.gov.in/WriteReadData/l892s/4345056491761883941.pdf
2025,38,https://idsp.mohfw.gov.in/WriteReadData/l892s/805895871763230500.pdf
2025,39,https://idsp.mohfw.gov.in/WriteReadData/l892s/81262998051763230366.pdf
2025,40,https://idsp.mohfw.gov.in/WriteReadData/l892s/31351332071764654053.pdf
2025,41,https://idsp.mohfw.gov.in/WriteReadData/l892s/4474994691764654405.pdf
2025,42,https://idsp.mohfw.gov.in/WriteReadData/l892s/72841139511764924759.pdf
2025,43,https://idsp.mohfw.gov.in/WriteReadData/l892s/41131162841765953603.pdf
2025,44,https://idsp.mohfw.gov.in/WriteReadData/l892s/9182768631766058094.pdf
2025,45,https://idsp.mohfw.gov.in/WriteReadData/l892s/1382217141766997965.pdf
2025,46,https://idsp.mohfw.gov.in/WriteReadData/l892s/85622695501767589998.pdf
2025,47,https://idsp.mohfw.gov.in/WriteReadData/l892s/98575532841768293928.pdf
2025,48,https://idsp.mohfw.gov.in/WriteReadData/l892s/89531768051768972281.pdf
2025,49,https://idsp.mohfw.gov.in/WriteReadData/l892s/86962910081768972316.pdf
2025,50,https://idsp.mohfw.gov.in/WriteReadData/l892s/58225284751768980062.pdf
2025,51,https://idsp.mohfw.gov.in/WriteReadData/l892s/65130675251770705678.pdf
2025,52,https://idsp.mohfw.gov.in/WriteReadData/l892s/24596635601770894009.pdf
