date,total_deaths,month,week_of_year,year,month_sin,month_cos,week_sin,week_cos,is_monsoon,is_winter,lag_1,lag_2,lag_4,lag_8,rolling_mean_4,rolling_mean_8,rolling_std_4,rolling_max_4,state_Andaman And Nicobar Islands,state_Andhra Pradesh,state_Arunachal Pradesh,state_Assam,state_Bihar,state_Chandigarh,state_Chhattisgarh,state_Dadra And Nagar Haveli And Daman And Diu,state_Delhi,state_Goa,state_Gujarat,state_Haryana,state_Himachal Pradesh,state_Jammu And Kashmir,state_Jharkhand,state_Karnataka,state_Kerala,state_Lakshadweep,state_Madhya Pradesh,state_Maharashtra,state_Manipur,state_Meghalaya,state_Mizoram,state_Nagaland,state_Odisha,state_Puducherry,state_Punjab,state_Rajasthan,state_Sikkim,state_Tamil Nadu,state_Telangana,state_Tripura,state_Uttar Pradesh,state_Uttarakhand,state_West Bengal,disease_Acute Diarrhoeal Disease,disease_Acute Encephalitis Syndrome,disease_Acute Febrile Illness,disease_Acute Flaccid Paralysis,disease_Alcohol Poisoning,disease_Anthrax,disease_CCHF,disease_COVID-19,disease_Chandipura Viral Encephalitis,disease_Chickenpox,disease_Chikungunya,disease_Cholera,disease_Dengue,disease_Dengue And Chikungunya,disease_Diphtheria,disease_Fever With Rash,disease_Food Poisoning,disease_Gastroenteritis,disease_Hepatitis A And E,disease_Hepatitis B,disease_Influenza H1N1,disease_Kala-Azar,disease_Leptospirosis,disease_Malaria,disease_Measles,disease_Mumps,disease_Mushroom Poisoning,disease_Rabies,disease_Scrub Typhus,disease_Typhoid Fever,disease_Viral Hepatitis,disease_Zika Virus Disease,target
2019-10-07,0,10,41,2019,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,0,0,74.0,5.0,6.0,140.0,31.5,48.375,32.90896534380867,74.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0
2019-12-09,0,12,50,2019,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052,0,1,54.0,74.0,41.0,17.0,43.5,37.625,29.034462281915946,74.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.0
2023-08-07,0,8,32,2023,-0.8660254037844384,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,1,0,7.0,54.0,5.0,47.0,35.0,36.375,34.47704550373576,74.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0
2024-02-05,0,2,6,2024,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,0,1,91.0,7.0,74.0,57.0,56.5,41.875,36.299678602801244,91.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.0
2014-01-13,0,1,3,2014,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148,0,1,20.0,40.0,15.0,35.0,63.5,67.125,77.75388521911087,179.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.0
2014-02-03,0,2,6,2014,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,0,1,186.0,20.0,179.0,201.0,106.25,86.0,88.46986304197982,186.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0
2014-04-14,0,4,16,2014,0.8660254037844387,-0.49999999999999983,0.9350162426854148,-0.35460488704253545,0,0,95.0,186.0,40.0,11.0,85.25,72.75,74.27594944978264,186.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0
2015-03-16,0,3,12,2015,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,0,0,22.0,95.0,20.0,36.0,80.75,74.125,78.3640010889354,186.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.0
2015-05-11,0,5,20,2015,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,0,0,16.0,22.0,186.0,15.0,79.75,71.625,79.41609828408008,186.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0
2015-06-29,0,6,27,2015,1.2246467991473532e-16,-1.0,-0.12053668025532283,-0.992708874098054,1,0,129.0,16.0,95.0,179.0,65.5,85.875,55.51276129563964,129.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0
2016-02-08,2,2,6,2016,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,0,1,51.0,129.0,22.0,40.0,54.5,69.875,51.96473162957097,129.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2016-03-14,0,3,11,2016,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,0,0,20.0,51.0,16.0,20.0,54.0,67.375,52.38956639128317,129.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.0
2016-05-09,0,5,19,2016,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.6631226582407951,0,0,0.0,20.0,129.0,186.0,50.0,64.875,56.69215113223346,129.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0
2016-06-06,0,6,23,2016,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,1,0,43.0,0.0,51.0,95.0,28.5,47.0,23.10122651866491,51.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0
2016-06-13,0,6,24,2016,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,1,0,13.0,43.0,20.0,22.0,19.0,36.75,18.01850900231944,43.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0
2016-07-04,0,7,27,2016,-0.4999999999999998,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,1,0,36.0,13.0,0.0,16.0,23.0,38.5,19.983326383095818,43.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0
2016-07-18,0,7,29,2016,-0.4999999999999998,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,1,0,11.0,36.0,43.0,129.0,25.75,37.875,16.152915113584505,43.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0
2016-07-25,0,7,30,2016,-0.4999999999999998,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,1,0,19.0,11.0,13.0,51.0,19.75,24.125,11.354147553500736,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0
2016-08-22,0,8,34,2016,-0.8660254037844384,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,1,0,69.0,19.0,36.0,20.0,33.75,26.375,25.708299567779015,69.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0
2016-11-21,0,11,47,2016,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564,0,1,23.0,69.0,11.0,0.0,30.5,26.75,26.14702022538451,69.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2017-03-27,0,3,13,2017,1.0,6.123233995736766e-17,1.0,-1.6081226496766366e-16,0,0,40.0,23.0,19.0,43.0,37.75,31.75,22.735801430050067,69.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2017-04-24,0,4,17,2017,0.8660254037844387,-0.49999999999999983,0.8854560256532099,-0.4647231720437685,0,0,0.0,40.0,69.0,13.0,33.0,26.375,29.06314963431642,69.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2017-10-23,2,10,43,2017,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768,0,0,0.0,0.0,23.0,36.0,15.75,24.75,19.465781943365815,40.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.0
2018-10-01,1,10,40,2018,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,0,0,0.0,0.0,40.0,11.0,10.0,20.25,20.0,40.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0
2018-11-19,0,11,47,2018,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564,0,1,164.0,0.0,0.0,19.0,41.0,39.375,82.0,164.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0
2019-02-04,0,2,6,2019,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,0,1,37.0,164.0,0.0,69.0,50.25,41.625,77.81334504226551,164.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0
2019-03-11,0,3,11,2019,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,0,0,22.0,37.0,0.0,23.0,55.75,35.75,73.74901129280762,164.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0
2019-05-27,0,5,22,2019,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,0,0,58.0,22.0,164.0,40.0,70.25,40.125,64.22032388582294,164.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0
2020-02-03,0,2,6,2020,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,0,1,28.0,58.0,37.0,0.0,36.25,38.625,15.75595125658873,58.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.0
2020-07-06,0,7,28,2020,-0.4999999999999998,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,1,0,13.0,28.0,22.0,0.0,30.25,40.25,19.5,58.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0
2022-06-20,0,6,25,2022,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,1,0,43.0,13.0,58.0,0.0,35.5,45.625,19.364916731037084,58.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
2022-07-25,1,7,30,2022,-0.4999999999999998,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,1,0,15.0,43.0,28.0,164.0,24.75,47.5,13.865424623862047,43.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0
2016-04-25,0,4,17,2016,0.8660254037844387,-0.49999999999999983,0.8854560256532099,-0.4647231720437685,0,0,11.0,0.0,14.0,0.0,6.25,6.625,7.32006375199925,14.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.0
2016-12-05,0,12,49,2016,-2.4492935982947064e-16,1.0,-0.35460488704253595,0.9350162426854147,0,1,13.0,11.0,0.0,11.0,6.0,8.25,6.97614984548545,13.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0
2017-02-20,0,2,8,2017,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311558,0,1,59.0,13.0,0.0,7.0,20.75,14.25,26.13267431141839,59.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0
2018-12-03,0,12,49,2018,-2.4492935982947064e-16,1.0,-0.35460488704253595,0.9350162426854147,0,1,42.0,59.0,11.0,10.0,31.25,18.625,23.30057223903882,59.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0
2019-01-07,0,1,2,2019,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,0,1,12.0,42.0,13.0,14.0,31.5,18.875,23.014488190413157,59.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0
2019-01-21,0,1,4,2019,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099,0,1,19.0,12.0,59.0,0.0,33.0,19.5,21.55612828563299,59.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0
2019-03-11,0,3,11,2019,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,0,0,23.0,19.0,42.0,0.0,24.0,22.375,12.832251036613439,42.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0
2015-10-05,25,10,41,2015,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,0,0,5982.0,3194.0,1160.0,0.0,3052.0,1697.75,2127.371461060182,5982.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10683.0
2015-10-12,30,10,42,2015,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,0,0,7606.0,5982.0,1872.0,119.0,4663.5,2648.5,2604.3969871482086,7606.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12020.0
2015-10-19,32,10,43,2015,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768,0,0,10683.0,7606.0,3194.0,477.0,6866.25,3969.0,3129.543563631391,10683.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14246.0
2015-10-26,32,10,44,2015,-0.8660254037844386,0.5000000000000001,-0.822983865893657,0.5680647467311548,0,0,12020.0,10683.0,5982.0,778.0,9072.75,5411.875,2767.867936998922,12020.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15254.0
2015-11-09,38,11,46,2015,-0.5000000000000004,0.8660254037844384,-0.6631226582407956,0.7485107481711007,0,1,14246.0,12020.0,7606.0,1160.0,11138.75,7095.375,2776.066446731178,14246.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0
2017-10-02,0,10,40,2017,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,0,0,15254.0,14246.0,10683.0,1872.0,13050.75,8857.125,2077.788788592334,15254.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.0
2018-09-17,0,9,38,2018,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,1,0,22.0,15254.0,12020.0,3194.0,10385.5,8625.875,7039.873933530344,15254.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0
2016-02-15,0,2,7,2016,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,0,1,19.0,9.0,8.0,28.0,10.75,10.0,5.560275772537426,19.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28.0
2016-02-29,0,2,9,2016,0.8660254037844386,0.5000000000000001,0.8854560256532098,0.4647231720437686,0,1,16.0,19.0,7.0,0.0,12.75,8.5,5.678908345800274,19.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
2016-03-14,0,3,11,2016,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,0,0,28.0,16.0,9.0,0.0,18.0,12.0,7.874007874011811,28.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.0
2016-04-25,0,4,17,2016,0.8660254037844387,-0.49999999999999983,0.8854560256532099,-0.4647231720437685,0,0,0.0,28.0,19.0,9.0,15.75,12.0,11.672617529928752,28.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18.0
2016-05-02,0,5,18,2016,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,0,0,16.0,0.0,16.0,8.0,15.0,12.875,11.489125293076057,28.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0
2016-05-09,0,5,19,2016,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.6631226582407951,0,0,18.0,16.0,28.0,7.0,15.5,14.125,11.590225767142474,28.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.0
2016-05-23,0,5,21,2016,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,0,0,4.0,18.0,0.0,9.0,9.5,13.75,8.850612031567836,18.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.0
2016-05-30,0,5,22,2016,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,0,0,15.0,4.0,16.0,19.0,13.25,14.5,6.291528696058957,18.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40.0
2017-11-20,0,11,47,2017,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564,0,1,8.0,15.0,18.0,16.0,11.25,13.125,6.396613687465162,18.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
2018-01-15,0,1,3,2018,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148,0,1,40.0,8.0,4.0,28.0,16.75,16.125,16.152915113584505,40.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
2018-01-29,0,1,5,2018,0.49999999999999994,0.8660254037844387,0.5680647467311558,0.8229838658936564,0,1,0.0,40.0,15.0,0.0,15.75,12.625,17.289206652321173,40.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
